id,zip,lat,lng,population,timezone,city,state,type
15447,46402,41.57199,-87.33335,5636,America/Chicago,Gary,IN,city
15448,46403,41.57199,-87.33335,10697,America/Chicago,Gary,IN,city
15449,46404,41.57199,-87.33335,16846,America/Chicago,Gary,IN,city
15450,46405,41.57199,-87.33335,11509,America/Chicago,Gary,IN,city
15451,46406,41.57199,-87.33335,8513,America/Chicago,Gary,IN,city
15452,46407,41.57199,-87.33335,8889,America/Chicago,Gary,IN,city
15453,46408,41.57199,-87.33335,15571,America/Chicago,Gary,IN,city
15454,46409,41.57199,-87.33335,7072,America/Chicago,Gary,IN,city
15455,46410,41.57199,-87.33335,38803,America/Chicago,Gary,IN,town
15456,46501,41.461277,-86.02989,3915,America/Indiana/Indianapolis,Elkhart,IN,town
15457,46502,41.461277,-86.02989,0,America/Indiana/Indianapolis,Elkhart,,
15458,46504,41.461277,-86.02989,3391,America/Indiana/Indianapolis,Elkhart,IN,town
15459,46506,41.461277,-86.02989,10095,America/Indiana/Indianapolis,Elkhart,IN,town
15460,46507,41.461277,-86.02989,9799,America/Indiana/Indianapolis,Elkhart,IN,town
15461,46508,41.461277,-86.02989,184,America/Indiana/Indianapolis,Elkhart,IN,town
15462,46510,41.461277,-86.02989,3154,America/Indiana/Indianapolis,Elkhart,IN,town
15463,46511,41.461277,-86.02989,4019,America/Indiana/Indianapolis,Elkhart,IN,town
15464,46513,41.461277,-86.02989,0,America/Indiana/Indianapolis,Elkhart,,
15465,46514,41.461277,-86.02989,41480,America/Indiana/Indianapolis,Elkhart,IN,city
15466,46516,41.461277,-86.02989,31959,America/Indiana/Indianapolis,Elkhart,IN,city
15467,46517,41.461277,-86.02989,25438,America/Indiana/Indianapolis,Elkhart,IN,city
15468,46524,41.461277,-86.02989,2133,America/Indiana/Indianapolis,Elkhart,IN,town
15469,46526,41.461277,-86.02989,33527,America/Indiana/Indianapolis,Elkhart,IN,city
15470,46528,41.461277,-86.02989,26356,America/Indiana/Indianapolis,Elkhart,IN,city
15471,46530,41.461277,-86.02989,31907,America/Indiana/Indianapolis,Elkhart,IN,CDP
15472,46531,41.461277,-86.02989,1818,America/Indiana/Indianapolis,Elkhart,,
15473,46532,41.461277,-86.02989,1628,America/Indiana/Indianapolis,Elkhart,IN,town
15474,46534,41.461277,-86.02989,11029,America/Indiana/Indianapolis,Elkhart,IN,CDP
15475,46536,41.461277,-86.02989,3086,America/Indiana/Indianapolis,Elkhart,IN,town
15476,46537,41.461277,-86.02989,520,America/Indiana/Indianapolis,Elkhart,IN,town
15477,46538,41.461277,-86.02989,4369,America/Indiana/Indianapolis,Elkhart,IN,town
15478,46539,41.461277,-86.02989,2570,America/Indiana/Indianapolis,Elkhart,IN,town
15479,46540,41.461277,-86.02989,13239,America/Indiana/Indianapolis,Elkhart,IN,town
15480,46542,41.461277,-86.02989,5108,America/Indiana/Indianapolis,Elkhart,IN,town
15481,46543,41.461277,-86.02989,4467,America/Indiana/Indianapolis,Elkhart,IN,town
15482,46544,41.461277,-86.02989,31138,America/Indiana/Indianapolis,Elkhart,IN,city
15483,46545,41.461277,-86.02989,26581,America/Indiana/Indianapolis,Elkhart,IN,city
15484,46550,41.461277,-86.02989,12442,America/Indiana/Indianapolis,Elkhart,IN,city
15485,46552,41.461277,-86.02989,6665,America/Indiana/Indianapolis,Elkhart,IN,town
15486,46553,41.461277,-86.02989,3790,America/Indiana/Indianapolis,Elkhart,IN,CDP
15487,46554,41.461277,-86.02989,4285,America/Indiana/Indianapolis,Elkhart,IN,town
15488,46555,41.461277,-86.02989,2398,America/Indiana/Indianapolis,Elkhart,IN,town
15489,46556,41.461277,-86.02989,8159,America/Indiana/Indianapolis,Elkhart,IN,CDP
15490,46561,41.461277,-86.02989,14499,America/Indiana/Indianapolis,Elkhart,IN,town
15491,46562,41.461277,-86.02989,5118,America/Indiana/Indianapolis,Elkhart,IN,town
15492,46563,41.461277,-86.02989,23869,America/Indiana/Indianapolis,Elkhart,IN,city
15493,46565,41.461277,-86.02989,8718,America/Indiana/Indianapolis,Elkhart,IN,town
15494,46567,41.461277,-86.02989,9371,America/Indiana/Indianapolis,Elkhart,IN,town
15495,46570,41.461277,-86.02989,1140,America/Indiana/Indianapolis,Elkhart,,
15496,46571,41.461277,-86.02989,6321,America/Indiana/Indianapolis,Elkhart,IN,town
15497,46572,41.461277,-86.02989,129,America/Indiana/Indianapolis,Elkhart,,
15498,46573,41.461277,-86.02989,3943,America/Indiana/Indianapolis,Elkhart,IN,town
15499,46574,41.461277,-86.02989,7414,America/Indiana/Indianapolis,Elkhart,IN,CDP
15500,46580,41.461277,-86.02989,21812,America/Indiana/Indianapolis,Elkhart,IN,city
15501,46582,41.461277,-86.02989,14490,America/Indiana/Indianapolis,Elkhart,IN,city
15502,46590,41.461277,-86.02989,5073,America/Indiana/Indianapolis,Elkhart,IN,town
15503,46595,41.461277,-86.02989,54,America/Indiana/Indianapolis,Elkhart,,
15504,46601,41.681416,-86.26305,4933,America/Indiana/Indianapolis,South Bend,IN,city
15505,46613,41.681416,-86.26305,11726,America/Indiana/Indianapolis,South Bend,IN,city
15506,46614,41.681416,-86.26305,29339,America/Indiana/Indianapolis,South Bend,IN,city
15507,46615,41.681416,-86.26305,14411,America/Indiana/Indianapolis,South Bend,IN,city
15508,46616,41.681416,-86.26305,6219,America/Indiana/Indianapolis,South Bend,IN,city
15509,46617,41.681416,-86.26305,10402,America/Indiana/Indianapolis,South Bend,IN,city
15510,46619,41.681416,-86.26305,21179,America/Indiana/Indianapolis,South Bend,IN,city
15511,46624,41.681416,-86.26305,31,America/Indiana/Indianapolis,South Bend,,
15512,46628,41.681416,-86.26305,27929,America/Indiana/Indianapolis,South Bend,IN,city
15513,46635,41.681416,-86.26305,6552,America/Indiana/Indianapolis,South Bend,IN,CDP
15514,46637,41.681416,-86.26305,16079,America/Indiana/Indianapolis,South Bend,IN,city
15515,46701,41.200138,-85.18771,8186,America/Indiana/Indianapolis,Harlan,IN,town
15516,46702,41.200138,-85.18771,1955,America/Indiana/Indianapolis,Harlan,IN,town
15517,46703,41.200138,-85.18771,18907,America/Indiana/Indianapolis,Harlan,IN,city
15518,46704,41.200138,-85.18771,69,America/Indiana/Indianapolis,Harlan,,
15519,46705,41.200138,-85.18771,1988,America/Indiana/Indianapolis,Harlan,IN,town
15520,46706,41.200138,-85.18771,20277,America/Indiana/Indianapolis,Harlan,IN,city
15521,46710,41.200138,-85.18771,4486,America/Indiana/Indianapolis,Harlan,IN,town
15522,46711,41.200138,-85.18771,8211,America/Indiana/Indianapolis,Harlan,IN,city
15523,46714,41.200138,-85.18771,15257,America/Indiana/Indianapolis,Harlan,IN,city
15524,46721,41.200138,-85.18771,4890,America/Indiana/Indianapolis,Harlan,IN,city
15525,46723,41.200138,-85.18771,7575,America/Indiana/Indianapolis,Harlan,IN,town
15526,46725,41.200138,-85.18771,22941,America/Indiana/Indianapolis,Harlan,IN,city
15527,46730,41.200138,-85.18771,1183,America/Indiana/Indianapolis,Harlan,IN,town
15528,46731,41.200138,-85.18771,858,America/Indiana/Indianapolis,Harlan,,
15529,46732,41.200138,-85.18771,2434,America/Indiana/Indianapolis,Harlan,IN,town
15530,46733,41.200138,-85.18771,19246,America/Indiana/Indianapolis,Harlan,IN,city
15531,46737,41.200138,-85.18771,7076,America/Indiana/Indianapolis,Harlan,IN,town
15532,46738,41.200138,-85.18771,8462,America/Indiana/Indianapolis,Harlan,IN,city
15533,46740,41.200138,-85.18771,4766,America/Indiana/Indianapolis,Harlan,IN,town
15534,46741,41.200138,-85.18771,4218,America/Indiana/Indianapolis,Harlan,IN,CDP
15535,46742,41.200138,-85.18771,3126,America/Indiana/Indianapolis,Harlan,IN,town
15536,46743,41.200138,-85.18771,2191,America/Indiana/Indianapolis,Harlan,IN,CDP
15537,46745,41.200138,-85.18771,1895,America/Indiana/Indianapolis,Harlan,IN,CDP
15538,46746,41.200138,-85.18771,4474,America/Indiana/Indianapolis,Harlan,IN,CDP
15539,46747,41.200138,-85.18771,2566,America/Indiana/Indianapolis,Harlan,IN,town
15540,46748,41.200138,-85.18771,6933,America/Indiana/Indianapolis,Harlan,IN,town
15541,46750,41.200138,-85.18771,27341,America/Indiana/Indianapolis,Harlan,IN,city
15542,46755,41.200138,-85.18771,15528,America/Indiana/Indianapolis,Harlan,IN,city
15543,46759,41.200138,-85.18771,381,America/Indiana/Indianapolis,Harlan,,
15544,46760,41.200138,-85.18771,1129,America/Indiana/Indianapolis,Harlan,IN,CDP
15545,46761,41.200138,-85.18771,11985,America/Indiana/Indianapolis,Harlan,IN,town
15546,46763,41.200138,-85.18771,1358,America/Indiana/Indianapolis,Harlan,,
15547,46764,41.200138,-85.18771,1697,America/Indiana/Indianapolis,Harlan,IN,town
15548,46765,41.200138,-85.18771,5972,America/Indiana/Indianapolis,Harlan,IN,town
15549,46766,41.200138,-85.18771,614,America/Indiana/Indianapolis,Harlan,,
15550,46767,41.200138,-85.18771,8979,America/Indiana/Indianapolis,Harlan,IN,city
15551,46770,41.200138,-85.18771,2604,America/Indiana/Indianapolis,Harlan,IN,town
15552,46771,41.200138,-85.18771,193,America/Indiana/Indianapolis,Harlan,,
15553,46772,41.200138,-85.18771,3164,America/Indiana/Indianapolis,Harlan,IN,town
15554,46773,41.200138,-85.18771,3270,America/Indiana/Indianapolis,Harlan,IN,town
15555,46774,41.200138,-85.18771,17066,America/Indiana/Indianapolis,Harlan,IN,city
15556,46776,41.200138,-85.18771,1607,America/Indiana/Indianapolis,Harlan,IN,town
15557,46777,41.200138,-85.18771,6136,America/Indiana/Indianapolis,Harlan,IN,town
15558,46778,41.200138,-85.18771,83,America/Indiana/Indianapolis,Harlan,,
15559,46779,41.200138,-85.18771,2184,America/Indiana/Indianapolis,Harlan,,
15560,46781,41.200138,-85.18771,879,America/Indiana/Indianapolis,Harlan,IN,town
15561,46783,41.200138,-85.18771,7610,America/Indiana/Indianapolis,Harlan,IN,town
15562,46784,41.200138,-85.18771,1999,America/Indiana/Indianapolis,Harlan,IN,town
15563,46785,41.200138,-85.18771,1630,America/Indiana/Indianapolis,Harlan,IN,town
15564,46786,41.200138,-85.18771,38,America/Indiana/Indianapolis,Harlan,,
15565,46787,41.200138,-85.18771,4144,America/Indiana/Indianapolis,Harlan,IN,town
15566,46788,41.200138,-85.18771,4372,America/Indiana/Indianapolis,Harlan,IN,town
15567,46789,41.200138,-85.18771,149,America/Indiana/Indianapolis,Harlan,,
15568,46791,41.200138,-85.18771,1025,America/Indiana/Indianapolis,Harlan,IN,town
15569,46792,41.200138,-85.18771,3577,America/Indiana/Indianapolis,Harlan,IN,town
15570,46793,41.200138,-85.18771,4122,America/Indiana/Indianapolis,Harlan,IN,town
15571,46794,41.200138,-85.18771,1138,America/Indiana/Indianapolis,Harlan,,
15572,46795,41.200138,-85.18771,7011,America/Indiana/Indianapolis,Harlan,IN,town
15573,46796,41.200138,-85.18771,217,America/Indiana/Indianapolis,Harlan,,
15574,46797,41.200138,-85.18771,4438,America/Indiana/Indianapolis,Harlan,IN,city
15575,46798,41.200138,-85.18771,1008,America/Indiana/Indianapolis,Harlan,,
15576,46799,41.200138,-85.18771,455,America/Indiana/Indianapolis,Harlan,IN,town
15577,46802,41.079727,-85.145195,10360,America/Indiana/Indianapolis,Fort Wayne,IN,city
15578,46803,41.079727,-85.145195,11187,America/Indiana/Indianapolis,Fort Wayne,IN,city
15579,46804,41.079727,-85.145195,29177,America/Indiana/Indianapolis,Fort Wayne,IN,city
15580,46805,41.079727,-85.145195,21851,America/Indiana/Indianapolis,Fort Wayne,IN,city
15581,46806,41.079727,-85.145195,26060,America/Indiana/Indianapolis,Fort Wayne,IN,city
15582,46807,41.079727,-85.145195,16285,America/Indiana/Indianapolis,Fort Wayne,IN,city
15583,46808,41.079727,-85.145195,19916,America/Indiana/Indianapolis,Fort Wayne,IN,city
15584,46809,41.079727,-85.145195,8677,America/Indiana/Indianapolis,Fort Wayne,IN,city
15585,46814,41.079727,-85.145195,16906,America/Indiana/Indianapolis,Fort Wayne,IN,city
15586,46815,41.079727,-85.145195,26811,America/Indiana/Indianapolis,Fort Wayne,IN,city
15587,46816,41.079727,-85.145195,19240,America/Indiana/Indianapolis,Fort Wayne,IN,city
15588,46818,41.079727,-85.145195,21914,America/Indiana/Indianapolis,Fort Wayne,IN,city
15589,46819,41.079727,-85.145195,9318,America/Indiana/Indianapolis,Fort Wayne,IN,city
15590,46825,41.079727,-85.145195,29071,America/Indiana/Indianapolis,Fort Wayne,IN,city
15591,46835,41.079727,-85.145195,37589,America/Indiana/Indianapolis,Fort Wayne,IN,city
15592,46845,41.079727,-85.145195,28664,America/Indiana/Indianapolis,Fort Wayne,IN,city
15593,46901,40.69629,-86.0411,38254,America/Indiana/Indianapolis,Kokomo,IN,city
15594,46902,40.69629,-86.0411,36640,America/Indiana/Indianapolis,Kokomo,IN,city
15595,46910,40.69629,-86.0411,3125,America/Indiana/Indianapolis,Kokomo,IN,town
15596,46911,40.69629,-86.0411,1742,America/Indiana/Indianapolis,Kokomo,IN,town
15597,46913,40.69629,-86.0411,1386,America/Indiana/Indianapolis,Kokomo,IN,town
15598,46914,40.69629,-86.0411,3997,America/Indiana/Indianapolis,Kokomo,IN,CDP
15599,46915,40.69629,-86.0411,639,America/Indiana/Indianapolis,Kokomo,IN,town
15600,46917,40.69629,-86.0411,1992,America/Indiana/Indianapolis,Kokomo,IN,town
15601,46919,40.69629,-86.0411,1792,America/Indiana/Indianapolis,Kokomo,IN,town
15602,46920,40.69629,-86.0411,1397,America/Indiana/Indianapolis,Kokomo,,
15603,46922,40.69629,-86.0411,0,America/Indiana/Indianapolis,Kokomo,,
15604,46923,40.69629,-86.0411,8036,America/Indiana/Indianapolis,Kokomo,IN,city
15605,46926,40.69629,-86.0411,1414,America/Indiana/Indianapolis,Kokomo,IN,town
15606,46928,40.69629,-86.0411,4450,America/Indiana/Indianapolis,Kokomo,IN,CDP
15607,46929,40.69629,-86.0411,3029,America/Indiana/Indianapolis,Kokomo,IN,town
15608,46930,40.69629,-86.0411,202,America/Indiana/Indianapolis,Kokomo,IN,town
15609,46931,40.69629,-86.0411,290,America/Indiana/Indianapolis,Kokomo,IN,town
15610,46932,40.69629,-86.0411,2996,America/Indiana/Indianapolis,Kokomo,IN,town
15611,46933,40.69629,-86.0411,6469,America/Indiana/Indianapolis,Kokomo,IN,city
15612,46936,40.69629,-86.0411,5956,America/Indiana/Indianapolis,Kokomo,IN,town
15613,46937,40.69629,-86.0411,19,America/Indiana/Indianapolis,Kokomo,,
15614,46938,40.69629,-86.0411,2576,America/Indiana/Indianapolis,Kokomo,IN,city
15615,46939,40.69629,-86.0411,1757,America/Indiana/Indianapolis,Kokomo,IN,town
15616,46940,40.69629,-86.0411,2913,America/Indiana/Indianapolis,Kokomo,IN,CDP
15617,46941,40.69629,-86.0411,878,America/Indiana/Indianapolis,Kokomo,IN,town
15618,46943,40.69629,-86.0411,113,America/Indiana/Indianapolis,Kokomo,IN,CDP
15619,46945,40.69629,-86.0411,0,America/Indiana/Indianapolis,Kokomo,,
15620,46946,40.69629,-86.0411,92,America/Indiana/Indianapolis,Kokomo,,
15621,46947,40.69629,-86.0411,28830,America/Indiana/Indianapolis,Kokomo,IN,city
15622,46950,40.69629,-86.0411,385,America/Indiana/Indianapolis,Kokomo,,
15623,46951,40.69629,-86.0411,2016,America/Indiana/Indianapolis,Kokomo,IN,town
15624,46952,40.69629,-86.0411,17825,America/Indiana/Indianapolis,Kokomo,IN,city
15625,46953,40.69629,-86.0411,23570,America/Indiana/Indianapolis,Kokomo,IN,city
15626,46957,40.69629,-86.0411,493,America/Indiana/Indianapolis,Kokomo,IN,town
15627,46958,40.69629,-86.0411,603,America/Indiana/Indianapolis,Kokomo,IN,CDP
15628,46959,40.69629,-86.0411,573,America/Indiana/Indianapolis,Kokomo,,
15629,46960,40.69629,-86.0411,1123,America/Indiana/Indianapolis,Kokomo,IN,CDP
15630,46961,40.69629,-86.0411,47,America/Indiana/Indianapolis,Kokomo,,
15631,46962,40.69629,-86.0411,8994,America/Indiana/Indianapolis,Kokomo,IN,town
15632,46965,40.69629,-86.0411,44,America/Indiana/Indianapolis,Kokomo,IN,city
15633,46967,40.69629,-86.0411,153,America/Indiana/Indianapolis,Kokomo,IN,town
15634,46968,40.69629,-86.0411,136,America/Indiana/Indianapolis,Kokomo,,
15635,46970,40.69629,-86.0411,23129,America/Indiana/Indianapolis,Kokomo,IN,city
15636,46971,40.69629,-86.0411,0,America/Indiana/Indianapolis,Kokomo,IN,CDP
15637,46974,40.69629,-86.0411,1565,America/Indiana/Indianapolis,Kokomo,IN,town
15638,46975,40.69629,-86.0411,13985,America/Indiana/Indianapolis,Kokomo,IN,city
15639,46978,40.69629,-86.0411,2111,America/Indiana/Indianapolis,Kokomo,IN,town
15640,46979,40.69629,-86.0411,5026,America/Indiana/Indianapolis,Kokomo,IN,town
15641,46980,40.69629,-86.0411,52,America/Indiana/Indianapolis,Kokomo,,
15642,46982,40.69629,-86.0411,2653,America/Indiana/Indianapolis,Kokomo,IN,town
15643,46984,40.69629,-86.0411,7,America/Indiana/Indianapolis,Kokomo,IN,CDP
15644,46985,40.69629,-86.0411,1247,America/Indiana/Indianapolis,Kokomo,IN,CDP
15645,46986,40.69629,-86.0411,1672,America/Indiana/Indianapolis,Kokomo,IN,CDP
15646,46987,40.69629,-86.0411,1109,America/Indiana/Indianapolis,Kokomo,IN,town
15647,46988,40.69629,-86.0411,909,America/Indiana/Indianapolis,Kokomo,,
15648,46989,40.69629,-86.0411,5403,America/Indiana/Indianapolis,Kokomo,IN,town
15649,46990,40.69629,-86.0411,437,America/Indiana/Indianapolis,Kokomo,,
15650,46991,40.69629,-86.0411,1657,America/Indiana/Indianapolis,Kokomo,IN,CDP
15651,46992,40.69629,-86.0411,16475,America/Indiana/Indianapolis,Kokomo,IN,city
15652,46994,40.69629,-86.0411,2180,America/Indiana/Indianapolis,Kokomo,IN,town
15653,46996,40.69629,-86.0411,6231,America/Indiana/Indianapolis,Kokomo,IN,town
15654,46998,40.69629,-86.0411,196,America/Indiana/Indianapolis,Kokomo,,
15655,47001,39.175415,-85.06742,10374,America/New_York,Bright,IN,city
15656,47003,39.175415,-85.06742,1038,America/New_York,Bright,IN,town
15657,47006,39.175415,-85.06742,12607,America/New_York,Bright,IN,city
15658,47010,39.175415,-85.06742,154,America/New_York,Bright,,
15659,47011,39.175415,-85.06742,1533,America/New_York,Bright,,
15660,47012,39.175415,-85.06742,10891,America/New_York,Bright,IN,town
15661,47016,39.175415,-85.06742,683,America/New_York,Bright,IN,town
15662,47017,39.175415,-85.06742,415,America/New_York,Bright,,
15663,47018,39.175415,-85.06742,4725,America/New_York,Bright,IN,town
15664,47020,39.175415,-85.06742,1164,America/New_York,Bright,IN,CDP
15665,47021,39.175415,-85.06742,0,America/New_York,Bright,,
15666,47022,39.175415,-85.06742,2837,America/New_York,Bright,,
15667,47023,39.175415,-85.06742,2076,America/New_York,Bright,IN,town
15668,47024,39.175415,-85.06742,2909,America/New_York,Bright,IN,town
15669,47025,39.175415,-85.06742,23713,America/New_York,Bright,IN,CDP
15670,47030,39.175415,-85.06742,1574,America/New_York,Bright,IN,CDP
15671,47031,39.175415,-85.06742,5179,America/New_York,Bright,IN,town
15672,47032,39.175415,-85.06742,3136,America/New_York,Bright,IN,town
15673,47033,39.175415,-85.06742,0,America/New_York,Bright,,
15674,47034,39.175415,-85.06742,152,America/New_York,Bright,IN,town
15675,47035,39.175415,-85.06742,266,America/New_York,Bright,IN,CDP
15676,47036,39.175415,-85.06742,1202,America/New_York,Bright,IN,town
15677,47037,39.175415,-85.06742,4289,America/New_York,Bright,IN,town
15678,47038,39.175415,-85.06742,800,America/New_York,Bright,IN,town
15679,47040,39.175415,-85.06742,5408,America/New_York,Bright,IN,city
15680,47041,39.175415,-85.06742,6148,America/New_York,Bright,IN,town
15681,47042,39.175415,-85.06742,3867,America/New_York,Bright,IN,town
15682,47043,39.175415,-85.06742,4851,America/New_York,Bright,IN,town
15683,47060,39.175415,-85.06742,6379,America/New_York,Bright,IN,CDP
15684,47102,38.38031,-85.99544,6647,America/Kentucky/Louisville,Milltown,IN,city
15685,47104,38.38031,-85.99544,8,America/Kentucky/Louisville,Milltown,,
15686,47106,38.38031,-85.99544,4583,America/Kentucky/Louisville,Milltown,IN,town
15687,47108,38.38031,-85.99544,2003,America/Kentucky/Louisville,Milltown,IN,town
15688,47110,38.38031,-85.99544,656,America/Kentucky/Louisville,Milltown,IN,town
15689,47111,38.38031,-85.99544,17899,America/Kentucky/Louisville,Milltown,IN,city
15690,47112,38.38031,-85.99544,17123,America/Kentucky/Louisville,Milltown,IN,town
15691,47114,38.38031,-85.99544,537,America/Kentucky/Louisville,Milltown,IN,town
15692,47115,38.38031,-85.99544,2929,America/Kentucky/Louisville,Milltown,IN,town
15693,47116,38.38031,-85.99544,436,America/Kentucky/Louisville,Milltown,,
15694,47117,38.38031,-85.99544,4352,America/Kentucky/Louisville,Milltown,IN,town
15695,47118,38.38031,-85.99544,4097,America/Kentucky/Louisville,Milltown,IN,town
15696,47119,38.38031,-85.99544,11748,America/Kentucky/Louisville,Milltown,IN,CDP
15697,47120,38.38031,-85.99544,824,America/Kentucky/Louisville,Milltown,IN,CDP
15698,47122,38.38031,-85.99544,11230,America/Kentucky/Louisville,Milltown,IN,town
15699,47123,38.38031,-85.99544,168,America/Kentucky/Louisville,Milltown,,
15700,47124,38.38031,-85.99544,5514,America/Kentucky/Louisville,Milltown,IN,town
15701,47125,38.38031,-85.99544,1684,America/Kentucky/Louisville,Milltown,IN,town
15702,47126,38.38031,-85.99544,4146,America/Kentucky/Louisville,Milltown,IN,CDP
15703,47129,38.38031,-85.99544,19611,America/Kentucky/Louisville,Milltown,IN,town
15704,47130,38.38031,-85.99544,49192,America/Kentucky/Louisville,Milltown,IN,city
15705,47135,38.38031,-85.99544,1063,America/Kentucky/Louisville,Milltown,IN,town
15706,47136,38.38031,-85.99544,4787,America/Kentucky/Louisville,Milltown,IN,town
15707,47137,38.38031,-85.99544,1266,America/Kentucky/Louisville,Milltown,IN,town
15708,47138,38.38031,-85.99544,4646,America/Kentucky/Louisville,Milltown,IN,CDP
15709,47140,38.38031,-85.99544,2458,America/Kentucky/Louisville,Milltown,IN,town
15710,47141,38.38031,-85.99544,1582,America/Kentucky/Louisville,Milltown,,
15711,47142,38.38031,-85.99544,530,America/Kentucky/Louisville,Milltown,IN,town
15712,47143,38.38031,-85.99544,3775,America/Kentucky/Louisville,Milltown,IN,CDP
15713,47145,38.38031,-85.99544,1782,America/Kentucky/Louisville,Milltown,IN,town
15714,47147,38.38031,-85.99544,1608,America/Kentucky/Louisville,Milltown,IN,CDP
15715,47150,38.38031,-85.99544,49606,America/Kentucky/Louisville,Milltown,IN,city
15716,47160,38.38031,-85.99544,67,America/Kentucky/Louisville,Milltown,IN,town
15717,47161,38.38031,-85.99544,3362,America/Kentucky/Louisville,Milltown,IN,CDP
15718,47162,38.38031,-85.99544,501,America/Kentucky/Louisville,Milltown,IN,CDP
15719,47163,38.38031,-85.99544,1293,America/Kentucky/Louisville,Milltown,,
15720,47164,38.38031,-85.99544,3319,America/Kentucky/Louisville,Milltown,IN,town
15721,47165,38.38031,-85.99544,6599,America/Kentucky/Louisville,Milltown,IN,town
15722,47166,38.38031,-85.99544,1531,America/Kentucky/Louisville,Milltown,,
15723,47167,38.38031,-85.99544,15573,America/Kentucky/Louisville,Milltown,IN,city
15724,47170,38.38031,-85.99544,15279,America/Kentucky/Louisville,Milltown,IN,city
15725,47172,38.38031,-85.99544,20423,America/Kentucky/Louisville,Milltown,IN,town
15726,47174,38.38031,-85.99544,58,America/Kentucky/Louisville,Milltown,,
15727,47175,38.38031,-85.99544,843,America/Kentucky/Louisville,Milltown,,
15728,47177,38.38031,-85.99544,1960,America/Kentucky/Louisville,Milltown,,
15729,47201,39.069244,-85.73567,48602,America/Indiana/Indianapolis,Columbus,IN,city
15730,47203,39.069244,-85.73567,25106,America/Indiana/Indianapolis,Columbus,IN,city
15731,47220,39.069244,-85.73567,6070,America/Indiana/Indianapolis,Columbus,IN,town
15732,47223,39.069244,-85.73567,1190,America/Indiana/Indianapolis,Columbus,IN,CDP
15733,47224,39.069244,-85.73567,396,America/Indiana/Indianapolis,Columbus,,
15734,47225,39.069244,-85.73567,90,America/Indiana/Indianapolis,Columbus,IN,CDP
15735,47226,39.069244,-85.73567,175,America/Indiana/Indianapolis,Columbus,IN,town
15736,47227,39.069244,-85.73567,1425,America/Indiana/Indianapolis,Columbus,,
15737,47229,39.069244,-85.73567,2971,America/Indiana/Indianapolis,Columbus,IN,town
15738,47230,39.069244,-85.73567,1832,America/Indiana/Indianapolis,Columbus,IN,CDP
15739,47231,39.069244,-85.73567,742,America/Indiana/Indianapolis,Columbus,IN,town
15740,47232,39.069244,-85.73567,2329,America/Indiana/Indianapolis,Columbus,IN,town
15741,47234,39.069244,-85.73567,1571,America/Indiana/Indianapolis,Columbus,,
15742,47235,39.069244,-85.73567,1658,America/Indiana/Indianapolis,Columbus,IN,CDP
15743,47236,39.069244,-85.73567,298,America/Indiana/Indianapolis,Columbus,,
15744,47240,39.069244,-85.73567,21514,America/Indiana/Indianapolis,Columbus,IN,city
15745,47243,39.069244,-85.73567,6235,America/Indiana/Indianapolis,Columbus,IN,town
15746,47244,39.069244,-85.73567,570,America/Indiana/Indianapolis,Columbus,IN,town
15747,47246,39.069244,-85.73567,4142,America/Indiana/Indianapolis,Columbus,IN,town
15748,47247,39.069244,-85.73567,165,America/Indiana/Indianapolis,Columbus,IN,town
15749,47250,39.069244,-85.73567,23013,America/Indiana/Indianapolis,Columbus,IN,city
15750,47260,39.069244,-85.73567,1909,America/Indiana/Indianapolis,Columbus,IN,town
15751,47263,39.069244,-85.73567,172,America/Indiana/Indianapolis,Columbus,IN,town
15752,47264,39.069244,-85.73567,1506,America/Indiana/Indianapolis,Columbus,,
15753,47265,39.069244,-85.73567,20981,America/Indiana/Indianapolis,Columbus,IN,city
15754,47270,39.069244,-85.73567,543,America/Indiana/Indianapolis,Columbus,,
15755,47272,39.069244,-85.73567,2100,America/Indiana/Indianapolis,Columbus,IN,town
15756,47273,39.069244,-85.73567,1838,America/Indiana/Indianapolis,Columbus,IN,CDP
15757,47274,39.069244,-85.73567,32786,America/Indiana/Indianapolis,Columbus,IN,city
15758,47280,39.069244,-85.73567,978,America/Indiana/Indianapolis,Columbus,IN,CDP
15759,47281,39.069244,-85.73567,1504,America/Indiana/Indianapolis,Columbus,IN,CDP
15760,47282,39.069244,-85.73567,224,America/Indiana/Indianapolis,Columbus,IN,town
15761,47283,39.069244,-85.73567,4085,America/Indiana/Indianapolis,Columbus,IN,town
15762,47302,40.074215,-85.2198,25365,America/Indiana/Indianapolis,Muncie,IN,city
15763,47303,40.074215,-85.2198,24115,America/Indiana/Indianapolis,Muncie,IN,city
15764,47304,40.074215,-85.2198,31432,America/Indiana/Indianapolis,Muncie,IN,city
15765,47305,40.074215,-85.2198,3570,America/Indiana/Indianapolis,Muncie,IN,city
15766,47306,40.074215,-85.2198,3866,America/Indiana/Indianapolis,Muncie,IN,city
15767,47320,40.074215,-85.2198,4486,America/Indiana/Indianapolis,Muncie,IN,town
15768,47324,40.074215,-85.2198,262,America/Indiana/Indianapolis,Muncie,IN,town
15769,47325,40.074215,-85.2198,578,America/Indiana/Indianapolis,Muncie,,
15770,47326,40.074215,-85.2198,1784,America/Indiana/Indianapolis,Muncie,IN,town
15771,47327,40.074215,-85.2198,4384,America/Indiana/Indianapolis,Muncie,IN,town
15772,47330,40.074215,-85.2198,5346,America/Indiana/Indianapolis,Muncie,IN,town
